4067,a12,155,Depositing Money
4068,a4,-240,Getting Drinks at Small French Bar at  3/154 Barkly St at  Footscray VIC 3011
4069,a10,-308,Getting Drinks at 8 Sienna Court- Rowville
4070,a5,141.5,Depositing Money
4071,a18,244,Depositing Money
4072,a19,-230,Getting coffee at 8 Mason Court- Bayswater
4073,a20,-313,Getting coffee at ALEX&Co. Parramatta at  Shop 2-4/330 Church St at  Parramatta NSW 2150
4074,a9,-59.5,Getting coffee at Circa Espresso at  21 Wentworth St at  Parramatta NSW 2150
4075,a19,471.5,Depositing Money
4076,a7,-499.5,Getting coffee at Gimlet at Cavendish House at  33 Russell St at  Melbourne VIC 3000
4077,a13,438.5,Depositing Money
4078,a14,411.5,Depositing Money
4079,a16,288.5,Depositing Money
4080,a9,-454,Withdrawing money at 3 Warrien Court- Bayswater
4081,a16,-292.5,Buying Food at Sekai Japanese Ramen Cuisine at  194/81 Hopkins St at  Footscray VIC 3011
4082,a16,364.5,Depositing Money
4083,a7,-290.5,Getting coffee at John Belvedere at  318 Church St at  Parramatta NSW 2150
4084,a14,445.5,Depositing Money
4085,a9,299,Depositing Money
4086,a2,-170,Withdrawing money at Proud Mary at  172 Oxford St at  Collingwood VIC 3066
4087,a15,343.5,Depositing Money
4088,a2,-136,Withdrawing money at 3 Maitland Close- Rowville
4089,a5,124.5,Depositing Money
4090,a2,-345,Getting coffee at Mad Down Under at  97 Wigram St at  Harris Park NSW 2150
4091,a11,398.5,Depositing Money
4092,a20,483.5,Depositing Money
4093,a8,-433,Withdrawing money at The Bungalow Restaurant at  32 High St at  Drysdale VIC 3222
4094,a9,-224.5,Getting Drinks at 5/208 Bayswater Road- Bayswater
4095,a4,-407.5,Withdrawing money at Mejico at  1 Pink Alley at  Melbourne VIC 3000
4096,a12,105.5,Depositing Money
4097,a12,-328.5,Buying Food at Australian Museum at  1 William St at  Darlinghurst NSW 2010
4098,a19,462.5,Depositing Money
4099,a1,-282.5,Withdrawing money at 1/9 Kirrawee Avenue- Wantirna South
4100,a5,183,Depositing Money
4101,a7,-425,Withdrawing money at Cafe Fiore and Gelateria at  86 Hampshire Rd at  Sunshine VIC 3020
4102,a20,-355.5,Getting coffee at Fuadijan at  36 Church St at  Parramatta NSW 2150
4103,a13,-236.5,Withdrawing money at Kumiho at  140 Marsden St at  Parramatta NSW 2150
4104,a15,-241,Getting Drinks at 8 Coolibah Crescent- Bayswater
4105,a18,-457.5,Getting Drinks at Gatehouse Tea Rooms at  Corner of Pitt Street & at  Macquarie St at  Parramatta NSW 2150
4106,a17,-360.5,Getting coffee at Allumer Coffee & Eatery at  362 Bong Bong St at  Bowral NSW 2576
4107,a2,40.5,Depositing Money
4108,a17,64,Depositing Money
4109,a10,-64.5,Getting Drinks at Payne's Orchards at  372 Bacchus Marsh Rd at  Bacchus Marsh VIC 3340
4110,a4,-176.5,Withdrawing money at Mabu Mabu - Catering at  13 Anderson St at  Yarraville VIC 3013
4111,a9,-170.5,Getting coffee at 5 Hayden Court- Knoxfield
4112,a19,68.5,Depositing Money
4113,a19,340,Depositing Money
4114,a13,374.5,Depositing Money
4115,a3,355,Depositing Money
4116,a5,133.5,Depositing Money
4117,a4,-190.5,Buying Food at Kouzina Greco Parramatta at  16 Phillip St at  Parramatta NSW 2150
4118,a12,469.5,Depositing Money
4119,a18,38,Depositing Money
4120,a17,233,Depositing Money
4121,a2,-303,Getting coffee at Pho Hien Saigon at  3/284 Hampshire Rd at  Sunshine VIC 3020
4122,a14,315.5,Depositing Money
4123,a20,171,Depositing Money
4124,a18,84.5,Depositing Money
4125,a18,71,Depositing Money
4126,a10,-300,Getting coffee at Mad Down Under at  97 Wigram St at  Harris Park NSW 2150
4127,a15,-52.5,Getting Drinks at Bánh Xèo Tay Do Vietnamese Restaurant at  4/62 Nicholson St at  Footscray VIC 3011
4128,a19,-195,Buying Food at Butcher 128 at  128 Roberts St at  Yarraville VIC 3013
4129,a11,-320,Withdrawing money at The Atrium on 35 at  25 Collins St at  Melbourne VIC 3000
4130,a2,-16.5,Getting coffee at 17 Rickards Avenue- Knoxfield
4131,a5,75,Depositing Money
4132,a8,389,Depositing Money
4133,a14,216,Depositing Money
4134,a12,435.5,Depositing Money
4135,a17,266.5,Depositing Money
4136,a8,-26,Withdrawing money at Saravanaa Bhavan at  1/99 Phillip St at  Parramatta NSW 2150
4137,a10,-197.5,Buying Food at The Vanguard at  42 King St at  Newtown NSW 2042
4138,a17,293.5,Depositing Money
4139,a13,159,Depositing Money
4140,a17,72.5,Depositing Money
4141,a2,396,Depositing Money
4142,a5,164,Depositing Money
4143,a19,-467.5,Getting coffee at The Views Function Bar And Grill at  350 K Rd at  Werribee South VIC 3030
4144,a7,111,Depositing Money
4145,a9,273,Depositing Money
4146,a13,39,Depositing Money
4147,a7,-298,Getting Drinks at Pho Hien Saigon at  3/284 Hampshire Rd at  Sunshine VIC 3020
4148,a16,-465,Buying Food at Australian Museum at  1 William St at  Darlinghurst NSW 2010
4149,a6,-94.5,Getting coffee at Wasshoi Sunshine West at  1-9 The Avenue at  Sunshine West VIC 3020
4150,a5,-439.5,Getting coffee at The Vanguard at  42 King St at  Newtown NSW 2042
4151,a11,-98,Withdrawing money at 16 Allister Cl- Knoxfield
4152,a8,-127,Buying Food at 31 Birchfield Crescent- Wantirna
4153,a4,225.5,Depositing Money
4154,a16,-277,Withdrawing money at Juanita's Kitchen at  219 High St at  Preston VIC 3072
4155,a9,449,Depositing Money
4156,a2,362,Depositing Money
4157,a2,-365,Buying Food at Saravanaa Bhavan at  1/99 Phillip St at  Parramatta NSW 2150
4158,a2,-132.5,Getting Drinks at 10 Botanic Place- Wantirna South
4159,a14,242.5,Depositing Money
4160,a4,230.5,Depositing Money
4161,a1,-423.5,Getting Drinks at Mac Street Coffee at  29 Macquarie St at  Parramatta NSW 2150
4162,a12,10,Depositing Money
4163,a19,229.5,Depositing Money
4164,a18,-39.5,Buying Food at Bánh Xèo Tay Do Vietnamese Restaurant at  4/62 Nicholson St at  Footscray VIC 3011
4165,a17,82,Depositing Money
4166,a20,-216.5,Buying Food at 6A Mannix Square- Wantirna
4167,a13,157.5,Depositing Money
4168,a13,-70.5,Withdrawing money at 9 Margaret Avenue- Bayswater
4169,a13,-487,Withdrawing money at Lachlan's Old Government House at  Old Government House Parramatta Park Cnr Pitt St & at  Macquarie St at  Parramatta NSW 2150
4170,a3,-260.5,Buying Food at Tiger & Lisa at  132 Mitchell St at  Maidstone VIC 3012
4171,a13,-414,Getting Drinks at 1/9 Kirrawee Avenue- Wantirna South
4172,a8,404,Depositing Money
4173,a19,-291.5,Getting Drinks at 13 Beachwood Dr- Wantirna South
4174,a15,-115,Buying Food at The Atrium on 35 at  25 Collins St at  Melbourne VIC 3000
4175,a5,-338.5,Getting Drinks at Lachlan's Old Government House at  Old Government House Parramatta Park Cnr Pitt St & at  Macquarie St at  Parramatta NSW 2150
4176,a10,429,Depositing Money
4177,a3,317,Depositing Money
4178,a10,240.5,Depositing Money
4179,a8,-129,Withdrawing money at RaRa at  66b Regent St at  Redfern NSW 2016
4180,a19,25,Depositing Money
4181,a14,394,Depositing Money
4182,a10,-1.5,Getting coffee at Three Wolves at  32 Abbott St at  Cairns City QLD 4870
4183,a8,75.5,Depositing Money
4184,a8,425,Depositing Money
4185,a14,104.5,Depositing Money
4186,a15,-162,Getting Drinks at 123 Harley Street North- Knoxfield
4187,a8,116.5,Depositing Money
4188,a20,-142,Buying Food at Touka Parramatta at  Shop 2/2 Horwood Pl at  Parramatta NSW 2150
4189,a18,-154,Getting coffee at Pho Thin Australia (Pho Thin 13 Lo Duc MELBOURNE
4190,a17,368,Depositing Money
4191,a8,-351,Getting Drinks at The Cheeky Pint at  231 Barkly St at  Footscray VIC 3011
4192,a7,353,Depositing Money
4193,a16,420.5,Depositing Money
4194,a19,-285.5,Withdrawing money at 6/45 Marlborough Road- Bayswater
4195,a18,-82,Getting Drinks at Vasco at  421 Cleveland St at  Surry Hills NSW 2010
4196,a4,210,Depositing Money
4197,a14,122.5,Depositing Money
4198,a3,43,Depositing Money
4199,a7,-72.5,Getting coffee at Small French Bar at  3/154 Barkly St at  Footscray VIC 3011
4200,a8,290,Depositing Money
4201,a19,-190,Withdrawing money at RaRa at  66b Regent St at  Redfern NSW 2016
4202,a1,-52,Getting coffee at 13B Coromandel Crescent South- Knoxfield
4203,a17,-479.5,Withdrawing money at Bare Witness at  30A Shoreline Dr at  Rhodes NSW 2138
4204,a11,360,Depositing Money
4205,a19,-74,Buying Food at 205/1088 Stud Road- Rowville
4206,a15,-27.5,Getting Drinks at 2/12 Matlock Road- Wantirna South
4207,a18,-350.5,Withdrawing money at Crispy Cluckers Newington at  c03/3 Ave of Europe at  Newington NSW 2127
4208,a20,82.5,Depositing Money
4209,a12,-49.5,Getting coffee at Fuadijan at  36 Church St at  Parramatta NSW 2150
4210,a5,83,Depositing Money
4211,a16,495.5,Depositing Money
4212,a6,-324,Withdrawing money at The Views Function Bar And Grill at  350 K Rd at  Werribee South VIC 3030
4213,a18,491,Depositing Money
4214,a19,148,Depositing Money
4215,a19,180.5,Depositing Money
4216,a3,191,Depositing Money
4217,a11,-5.5,Getting Drinks at Touka Parramatta at  Shop 2/2 Horwood Pl at  Parramatta NSW 2150
4218,a17,-115,Buying Food at 14/19 Sovereign Place- Wantirna South
4219,a11,-493,Getting Drinks at The Shed Cafe & Catering Parramatta at  shop 8/45 Macquarie St at  Parramatta NSW 2150
4220,a20,483,Depositing Money
4221,a7,230,Depositing Money
4222,a18,8,Depositing Money
4223,a14,460.5,Depositing Money
4224,a12,-470.5,Buying Food at Saravanaa Bhavan at  1/99 Phillip St at  Parramatta NSW 2150
4225,a4,380.5,Depositing Money
4226,a5,314.5,Depositing Money
4227,a12,495,Depositing Money
4228,a19,-412,Getting coffee at Wild Thyme at  41 B Shields St at  Cairns City QLD 4870
4229,a7,-461,Getting Drinks at Yuzu Sushi at  Shop c7/3 Ave of Europe at  Newington NSW 2127
4230,a20,317,Depositing Money
4231,a12,-343,Getting coffee at 2/124 Renou Road- Wantirna South
4232,a20,-287,Getting Drinks at 1/97 Scoresby Road- Bayswater
4233,a8,-192.5,Buying Food at Ha Long Restaurant at  76 Nicholson St at  Footscray VIC 3011
4234,a1,-142.5,Getting Drinks at Cafe Fiore and Gelateria at  86 Hampshire Rd at  Sunshine VIC 3020
4235,a14,128.5,Depositing Money
4236,a10,-262,Withdrawing money at Table 30 at  30 Phillip St at  Parramatta NSW 2150
4237,a9,-419,Withdrawing money at 32 Anthony Drive- Lysterfield
4238,a15,-45.5,Getting Drinks at 1/18 Cornhill Street- Ferntree Gully
4239,a13,-446,Getting coffee at Hemingway's Brewery Cairns Wharf at  Wharf St at  Cairns City QLD 4870
4240,a18,-183.5,Getting Drinks at Juanita's Kitchen at  219 High St at  Preston VIC 3072
4241,a13,-236,Getting Drinks at 20 Tate Avenue- Wantirna South
4242,a3,-136,Withdrawing money at Wyndham Cache Cafe & Gourmet Deli at  243 K Rd at  Werribee South VIC 3030
4243,a2,-5,Getting Drinks at Thuan An Restaurant at  253 Hampshire Rd at  Sunshine VIC 3020
4244,a11,-442,Buying Food at Magandee Thai Restaurant & Cafe at  1A/68 Hopkins St at  Footscray VIC 3011
4245,a15,-237,Getting Drinks at 1/476 Dorset Road- Boronia
4246,a15,-238,Getting coffee at 1/28 Burchall Crescent- Rowville
4247,a15,-206.5,Buying Food at Cafe Fiore and Gelateria at  86 Hampshire Rd at  Sunshine VIC 3020
4248,a17,-289.5,Getting Drinks at Cafe Terroni at  18 Ballarat St at  Yarraville VIC 3013
4249,a15,-31.5,Withdrawing money at HS CAKES FOOTSCRAY at  114 Hopkins St at  Footscray VIC 3011
4250,a10,-348,Getting coffee at 194 Dorset Road- Boronia
4251,a7,483.5,Depositing Money
4252,a12,362.5,Depositing Money
4253,a15,-102,Getting coffee at Allumer Coffee & Eatery at  362 Bong Bong St at  Bowral NSW 2576
4254,a5,-377.5,Buying Food at Dong Ba at  133 Hopkins St at  Footscray VIC 3011
4255,a6,116.5,Depositing Money
4256,a4,53.5,Depositing Money
4257,a10,226,Depositing Money
4258,a7,-179.5,Getting Drinks at Pho Hung Vuong Saigon Restaurant at  128 Hopkins St at  Footscray VIC 3011
4259,a18,-317,Getting Drinks at The Bungalow Restaurant at  32 High St at  Drysdale VIC 3222
4260,a12,-473.5,Withdrawing money at 54 David Street- Knoxfield
4261,a19,-424.5,Getting coffee at Yuzu Sushi at  Shop c7/3 Ave of Europe at  Newington NSW 2127
4262,a5,67,Depositing Money
4263,a7,493,Depositing Money
4264,a5,409,Depositing Money
4265,a12,-421,Buying Food at Captain Moonlite at  100 Great Ocean Rd at  Anglesea VIC 3230
4266,a11,-305.5,Buying Food at 106/18 Myrtle Street- Bayswater
4267,a6,-351.5,Withdrawing money at 1/476 Dorset Road- Boronia
4268,a11,-79,Withdrawing money at 41 Grayson Drive- Scoresby
4269,a2,61,Depositing Money
4270,a14,-428.5,Buying Food at Queen of Sheba Ethiopian Restaurant at  224 Nicholson St at  Footscray VIC 3011
4271,a6,403,Depositing Money
4272,a12,-282,Withdrawing money at 14/19 Sovereign Place- Wantirna South
4273,a13,90,Depositing Money
4274,a20,-373,Buying Food at BAR 30 & Bistro Parramatta at  30 Phillip St at  Parramatta NSW 2150
4275,a4,341,Depositing Money
4276,a4,367,Depositing Money
4277,a3,-467,Buying Food at Dong Ba at  133 Hopkins St at  Footscray VIC 3011
4278,a7,341,Depositing Money
4279,a16,-279.5,Buying Food at Japan's Kitchen at  34 Ballarat St at  Yarraville VIC 3013
4280,a10,388.5,Depositing Money
4281,a6,226.5,Depositing Money
4282,a10,-124.5,Getting coffee at Cafe Fiore and Gelateria at  86 Hampshire Rd at  Sunshine VIC 3020
4283,a6,-278.5,Withdrawing money at Cake Boi at  48 Lindsay St at  Hamilton NSW 2303
4284,a15,262,Depositing Money
4285,a5,-214.5,Buying Food at Queen of Sheba Ethiopian Restaurant at  224 Nicholson St at  Footscray VIC 3011
4286,a20,-373,Getting Drinks at CHI BAO at  46 Anderson St at  Yarraville VIC 3013
4287,a12,-144,Getting coffee at Wild Thyme at  41 B Shields St at  Cairns City QLD 4870
4288,a20,-165,Buying Food at BlackBear BBQ Blacktown at  11/27 Forge St at  Blacktown NSW 2148
4289,a19,211,Depositing Money
4290,a8,180,Depositing Money
4291,a12,295.5,Depositing Money
4292,a14,44,Depositing Money
4293,a20,-174.5,Buying Food at Luxsmith Restaurant at  5 Gamon St at  Seddon VIC 3011
4294,a11,-388,Withdrawing money at Pho Hung Vuong Saigon Restaurant at  128 Hopkins St at  Footscray VIC 3011
4295,a5,-318,Getting coffee at Gimlet at Cavendish House at  33 Russell St at  Melbourne VIC 3000
4296,a7,218.5,Depositing Money
4297,a5,243,Depositing Money
4298,a12,429,Depositing Money
4299,a20,333,Depositing Money
4300,a10,-19.5,Getting Drinks at 12 Peak Crescent- Wantirna
4301,a3,473,Depositing Money
4302,a19,277.5,Depositing Money
4303,a13,-485.5,Getting coffee at 1/18 Cornhill Street- Ferntree Gully
4304,a17,455.5,Depositing Money
4305,a5,196,Depositing Money
4306,a10,-255,Getting Drinks at UMAYA Japanese Restaurant - Parramatta at  Shop 5/134-140 Marsden St at  Parramatta NSW 2150
4307,a18,-291.5,Getting Drinks at 6A Mannix Square- Wantirna
4308,a6,-296,Getting Drinks at 3/113 Dorset Road- Boronia
4309,a9,446.5,Depositing Money
4310,a12,-285.5,Getting coffee at Mad Down Under at  97 Wigram St at  Harris Park NSW 2150
4311,a9,-398.5,Buying Food at Pho Hung Vuong Saigon Restaurant at  128 Hopkins St at  Footscray VIC 3011
4312,a15,292,Depositing Money
4313,a15,108.5,Depositing Money
4314,a1,-193,Getting Drinks at Three Wolves at  32 Abbott St at  Cairns City QLD 4870
4315,a18,-410,Withdrawing money at Holmes Hall at  15 Holmes Rd at  Moonee Ponds VIC 3039
4316,a17,-88,Getting coffee at Village Cantina at  30 Ballarat St at  Yarraville VIC 3013
4317,a4,442.5,Depositing Money
4318,a4,381,Depositing Money
4319,a15,-456.5,Getting coffee at 3 Maitland Close- Rowville
4320,a1,-185.5,Withdrawing money at Kumiho at  140 Marsden St at  Parramatta NSW 2150
4321,a10,459.5,Depositing Money
4322,a14,-344.5,Buying Food at Oakridge Wines at  864 Maroondah Hwy at  Coldstream VIC 3770
4323,a14,-22,Withdrawing money at Bun Cha Co Dao (Vietnamese
4324,a6,77,Depositing Money
4325,a17,-293,Getting Drinks at 13 Beachwood Dr- Wantirna South
4326,a16,79,Depositing Money
4327,a19,-153,Getting Drinks at 69B Gateshead Drive- Wantirna South
4328,a4,-48,Getting Drinks at Gimlet at Cavendish House at  33 Russell St at  Melbourne VIC 3000
4329,a13,260.5,Depositing Money
4330,a5,34.5,Depositing Money
4331,a17,185,Depositing Money
4332,a1,-314,Getting coffee at 1/476 Dorset Road- Boronia
4333,a16,-128.5,Buying Food at 3/113 Dorset Road- Boronia
4334,a15,226.5,Depositing Money
4335,a7,187.5,Depositing Money
4336,a13,245.5,Depositing Money
4337,a5,95,Depositing Money
4338,a2,-339.5,Getting Drinks at 11 topaz Court- Wantirna South
4339,a18,358.5,Depositing Money
4340,a7,26.5,Depositing Money
4341,a18,147.5,Depositing Money
4342,a20,-485.5,Withdrawing money at 23 Lambourne Avenue- Rowville
4343,a3,-318,Withdrawing money at Mad Down Under at  97 Wigram St at  Harris Park NSW 2150
4344,a7,-290.5,Withdrawing money at Rivareno Gelato Parramatta at  Shop 4.06 in Building 4 at  Parramatta Square at  12 Darcy St at  Parramatta NSW 2150
4345,a12,125.5,Depositing Money
4346,a11,432.5,Depositing Money
4347,a6,236,Depositing Money
4348,a17,90.5,Depositing Money
4349,a4,-497,Withdrawing money at Pho Tam Restaurant at  Shop1 at  7/9 Leeds St at  Footscray VIC 3011
4350,a16,-463,Withdrawing money at Boutique Cake Art at  23/46 Graingers Rd at  West Footscray VIC 3012
4351,a19,2,Depositing Money
4352,a6,15.5,Depositing Money
4353,a11,374,Depositing Money
4354,a11,367,Depositing Money
4355,a6,-196.5,Withdrawing money at 21/19 Sovereign Place- Wantirna South
4356,a13,330.5,Depositing Money
4357,a15,468,Depositing Money
4358,a20,-435.5,Buying Food at Cake Boi at  48 Lindsay St at  Hamilton NSW 2303
4359,a12,-179.5,Buying Food at 2/3-5 Milton Street- Ferntree Gully
4360,a9,-215,Getting coffee at 76 Miller Road- The Basin
4361,a18,461.5,Depositing Money
4362,a18,-104,Withdrawing money at HS CAKES FOOTSCRAY at  114 Hopkins St at  Footscray VIC 3011
4363,a1,-79,Getting Drinks at Cafe Fiore and Gelateria at  86 Hampshire Rd at  Sunshine VIC 3020
4364,a16,-291,Getting Drinks at BAR 30 & Bistro Parramatta at  30 Phillip St at  Parramatta NSW 2150
4365,a13,-252,Buying Food at Mikazuki Parramatta at  Shop5/169 Macquarie St at  Parramatta NSW 2150
4366,a11,129.5,Depositing Money
4367,a16,-422.5,Getting Drinks at Nick & Nora's Parramatta at  Level 26/45 Macquarie St at  Parramatta NSW 2150
4368,a5,-296,Getting coffee at G04/436 Stud Road- Wantirna South
4369,a8,155.5,Depositing Money
4370,a8,30,Depositing Money
4371,a4,-20.5,Getting coffee at 6A Mannix Square- Wantirna
4372,a17,-24.5,Withdrawing money at Payne's Orchards at  372 Bacchus Marsh Rd at  Bacchus Marsh VIC 3340
4373,a9,-220,Buying Food at Queenscliff Brewhouse at  2 Gellibrand St at  Queenscliff VIC 3225
4374,a7,-333,Withdrawing money at Gatehouse Tea Rooms at  Corner of Pitt Street & at  Macquarie St at  Parramatta NSW 2150
4375,a5,-48,Buying Food at 41 Grayson Drive- Scoresby
4376,a20,406.5,Depositing Money
4377,a8,449.5,Depositing Money
4378,a15,187.5,Depositing Money
4379,a18,162.5,Depositing Money
4380,a6,-187,Withdrawing money at The Palms Cairns at  3 Palmerston St at  Aeroglen QLD 4870
4381,a13,-152.5,Withdrawing money at Flower Drum Restaurant Melbourne at  17 Market Ln at  Melbourne VIC 3000
4382,a8,294.5,Depositing Money
4383,a3,87,Depositing Money
4384,a13,-461,Buying Food at Yuzu Sushi at  Shop c7/3 Ave of Europe at  Newington NSW 2127
4385,a12,-224,Buying Food at Konjo Ethiopian Restaurant & Craft at  89 Irving St at  Footscray VIC 3011
4386,a5,-94,Withdrawing money at 6 Armstrong Road- Bayswater
4387,a17,-495,Withdrawing money at The Cheeky Pint at  231 Barkly St at  Footscray VIC 3011
4388,a4,213,Depositing Money
4389,a19,-208.5,Buying Food at 4/11 The Haven- Bayswater
4390,a15,-96,Buying Food at 194 Dorset Road- Boronia
4391,a7,437,Depositing Money
4392,a5,274.5,Depositing Money
4393,a6,-6.5,Getting Drinks at Pho Thin Australia (Pho Thin 13 Lo Duc MELBOURNE
4394,a13,234,Depositing Money
4395,a2,391.5,Depositing Money
4396,a5,114.5,Depositing Money
4397,a2,437.5,Depositing Money
4398,a17,-287.5,Getting Drinks at 11 Warrawee Road- Wantirna South
4399,a14,-6,Buying Food at Antipasti Deli & Cafe at  3/1 High St at  Yarraville VIC 3013
4400,a20,-440.5,Getting Drinks at Dandelion at  133 Ormond Rd at  Elwood VIC 3184
4401,a10,349.5,Depositing Money
4402,a2,44.5,Depositing Money
4403,a11,142,Depositing Money
4404,a20,-11,Withdrawing money at Three Blue Ducks at  Melbourne at  309 Melrose Dr at  Tullamarine VIC 3043
4405,a18,-373.5,Getting coffee at Antipasti Deli & Cafe at  3/1 High St at  Yarraville VIC 3013
4406,a6,-498,Getting coffee at 1/97 Scoresby Road- Bayswater
4407,a12,227.5,Depositing Money
4408,a6,376.5,Depositing Money
4409,a1,-25.5,Getting coffee at 21/19 Sovereign Place- Wantirna South
4410,a20,270.5,Depositing Money
4411,a4,250,Depositing Money
4412,a1,-382.5,Getting Drinks at Blue Dog Posters and Prints Shop at  311 King St at  Newtown NSW 2042
4413,a11,46.5,Depositing Money
4414,a4,221.5,Depositing Money
4415,a15,-343.5,Buying Food at 106/18 Myrtle Street- Bayswater
4416,a15,384,Depositing Money
4417,a2,-428.5,Withdrawing money at Pizza d'Asporto at  2-6 Ballarat St at  Yarraville VIC 3013
4418,a10,-39.5,Getting coffee at Pho Hien Saigon at  3/284 Hampshire Rd at  Sunshine VIC 3020
4419,a4,226.5,Depositing Money
4420,a11,386.5,Depositing Money
4421,a8,-233.5,Getting coffee at 41 Grayson Drive- Scoresby
4422,a10,359.5,Depositing Money
4423,a4,258.5,Depositing Money
4424,a5,-288,Getting coffee at 2/297 Boronia road- Boronia
4425,a7,-260.5,Getting coffee at Wyndham Cache Cafe & Gourmet Deli at  243 K Rd at  Werribee South VIC 3030
4426,a3,-109,Getting coffee at Bare Witness at  30A Shoreline Dr at  Rhodes NSW 2138
4427,a5,-193.5,Withdrawing money at Three Wolves at  32 Abbott St at  Cairns City QLD 4870
4428,a12,406.5,Depositing Money
4429,a17,474.5,Depositing Money
4430,a17,492.5,Depositing Money
4431,a4,205.5,Depositing Money
4432,a1,330,Depositing Money
4433,a15,399.5,Depositing Money
4434,a10,-69,Getting coffee at Captain Moonlite at  100 Great Ocean Rd at  Anglesea VIC 3230
4435,a13,-366,Buying Food at 3 Maitland Close- Rowville
4436,a6,-66.5,Getting coffee at HS CAKES FOOTSCRAY at  114 Hopkins St at  Footscray VIC 3011
4437,a6,380.5,Depositing Money
4438,a10,91.5,Depositing Money
4439,a6,276,Depositing Money
4440,a11,-106,Getting Drinks at BlackBear BBQ Blacktown at  11/27 Forge St at  Blacktown NSW 2148
4441,a16,128.5,Depositing Money
4442,a5,418.5,Depositing Money
4443,a18,-331.5,Buying Food at 2/14 Edward Street- Bayswater
4444,a9,82.5,Depositing Money
4445,a11,-249.5,Getting coffee at 209B/400-408 Burwood Highway- Wantirna South
4446,a17,-271.5,Buying Food at Yuzu Sushi at  Shop c7/3 Ave of Europe at  Newington NSW 2127
4447,a10,15.5,Depositing Money
4448,a2,7,Depositing Money
4449,a5,-120.5,Buying Food at 23 Grove Way- Wantirna South
4450,a12,-42.5,Getting coffee at Saravanaa Bhavan at  1/99 Phillip St at  Parramatta NSW 2150
4451,a5,101,Depositing Money
4452,a9,-359,Withdrawing money at Sauce Brewing Cairns at  34-40 Lake St at  Cairns City QLD 4870
4453,a20,-325.5,Withdrawing money at Cafe Mambo at  8/80 Harvester Rd at  Sunshine VIC 3020
4454,a18,-363,Withdrawing money at Vasco at  421 Cleveland St at  Surry Hills NSW 2010
4455,a13,-279,Getting Drinks at Tuko Kitchen & Bar at  205 Nicholson St at  Footscray VIC 3011
4456,a2,67,Depositing Money
4457,a15,-60,Withdrawing money at 76 Miller Road- The Basin
4458,a12,-440.5,Getting Drinks at 123 Harley Street North- Knoxfield
4459,a2,-326,Getting coffee at 3/16 Gresford Road- Wantirna
4460,a8,229,Depositing Money
4461,a16,181,Depositing Money
4462,a1,-248.5,Buying Food at 3/113 Dorset Road- Boronia
4463,a10,-482.5,Buying Food at 5 Hayden Court- Knoxfield
4464,a14,-23,Withdrawing money at 3 Warrien Court- Bayswater
4465,a9,-11.5,Buying Food at 2/53 Forest Road- Ferntree Gully
4466,a12,46.5,Depositing Money
4467,a1,-9,Withdrawing money at 2/3-5 Milton Street- Ferntree Gully
4468,a11,-252.5,Withdrawing money at Mad Down Under at  97 Wigram St at  Harris Park NSW 2150
4469,a2,311,Depositing Money
4470,a16,87.5,Depositing Money
4471,a3,12,Depositing Money
4472,a18,274,Depositing Money
4473,a14,-187.5,Withdrawing money at 1/18 Cornhill Street- Ferntree Gully
4474,a11,-495,Withdrawing money at Cafe Fiore and Gelateria at  86 Hampshire Rd at  Sunshine VIC 3020
4475,a3,-122,Getting coffee at Small French Bar at  3/154 Barkly St at  Footscray VIC 3011
4476,a7,-99.5,Buying Food at 4 Putney Close- Wantirna
4477,a11,188,Depositing Money
4478,a7,-162.5,Getting coffee at Mabu Mabu - Catering at  13 Anderson St at  Yarraville VIC 3013
4479,a10,-377.5,Getting Drinks at Royal Oak Hotel at  404 Church St at  Parramatta NSW 2150
4480,a5,462.5,Depositing Money
4481,a3,-472.5,Buying Food at Cafe Terroni at  18 Ballarat St at  Yarraville VIC 3013
4482,a16,417,Depositing Money
4483,a10,266.5,Depositing Money
4484,a15,309.5,Depositing Money
4485,a8,-66.5,Getting Drinks at 350 Restaurant & Lounge Parramatta at  350 Church St at  Parramatta NSW 2150
4486,a18,112,Depositing Money
4487,a5,-40.5,Getting coffee at Fuadijan at  36 Church St at  Parramatta NSW 2150
4488,a10,264,Depositing Money
4489,a12,-470,Getting coffee at El-Phoenician at  328 Church St at  Parramatta NSW 2150
4490,a8,-355.5,Buying Food at Rivareno Gelato Parramatta at  Shop 4.06 in Building 4 at  Parramatta Square at  12 Darcy St at  Parramatta NSW 2150
4491,a2,-279.5,Getting Drinks at Hemingway's Brewery Cairns Wharf at  Wharf St at  Cairns City QLD 4870
4492,a5,481,Depositing Money
4493,a20,-225,Getting coffee at Nick & Nora's Parramatta at  Level 26/45 Macquarie St at  Parramatta NSW 2150
4494,a11,-22.5,Withdrawing money at Werribee Park Mansion at  Gate 2 at  K Rd at  Werribee South VIC 3030
4495,a1,396,Depositing Money
4496,a17,391,Depositing Money
4497,a8,22.5,Depositing Money
4498,a14,-210,Withdrawing money at Three Blue Ducks at  Melbourne at  309 Melrose Dr at  Tullamarine VIC 3043
4499,a5,-249.5,Getting coffee at Seddon Wine Store at  2/101 Victoria St at  Seddon VIC 3011
4500,a5,-469.5,Getting Drinks at Touka Parramatta at  Shop 2/2 Horwood Pl at  Parramatta NSW 2150
4501,a2,431,Depositing Money
4502,a19,276.5,Depositing Money
4503,a15,-134,Buying Food at Itihaas at  325 Church St at  Parramatta NSW 2150
